-2.729931 -1.620858 0.340192 2.150414 0.194363 
-3.860665 0.481923 0.854210 -1.591024 -1.978384 
-1.244282 -8.890487 3.175189 -2.903936 -10.058945 
-0.975342 -0.927755 -0.834235 0.374628 -0.146041 
4.400092 -5.487242 1.381187 -1.471049 -1.039875 
-3.758915 0.249425 0.889093 -1.530954 -1.658840 
-2.012601 -1.422129 -0.271517 1.537165 -0.149710 
-1.304013 -3.699311 0.805652 4.177862 -3.487424 
-5.477888 -2.407282 -0.697594 -0.369392 -6.314501 
-0.936515 0.263010 -0.093091 -0.259168 -0.351725 
